reg_name,bit_name,address,val,msb,lsb,n,pos_end,pos_start,access,comment
DMA_PAUSE,DMA_PAUSE,0x40000000,0,0,0,1,0,0,rw,
DMA_PAUSE,DMA_PAUSE_STATUS,0x40000000,0,16,16,1,16,16,ro,
DMA_FRAG_WAIT,DMA_FRAG_WAIT,0x40000004,0,15,0,16,15, 0,rw,
DMA_FRAG_WAIT,O_ENDIAN,0x40000004,0,28,28,1,28,28,rw,
REQ_PEND0_EN,REQ_PEND_EN[31:0],0x40000008,0,31,0,32,31, 0,rw,
REQ_PEND1_EN,REQ_PEND_EN[63:32],0x4000000c,0,31,0,32,31, 0,rw,
DMA_INT_RAW_STATUS,DMA_INT_RAW_STATUS,0x40000010,0,31,0,32,31, 0,ro,
DMA_INT_MASK_STATUS,DMA_INT_MASK_STATUS,0x40000014,0,31,0,32,31, 0,ro,
DMA_REQ_STATUS,DMA_REQ_STATUS,0x40000018,0,31,0,32,31, 0,ro,
DMA_EN_STATUS,DMA_EN_STATUS,0x4000001c,0,31,0,32,31, 0,ro,
DMA_DEBUG_STATUS,DEST_FSM_STATUS,0x40000020,0,3,0,4,3, 0,ro,
DMA_DEBUG_STATUS,SRC_FSM_STATUS,0x40000020,0,7,4,4,7, 4,ro,
DMA_DEBUG_STATUS,MAIN_FSM_STATUS,0x40000020,0,12,8,5,12, 8,ro,
DMA_DEBUG_STATUS,HREADY_DMAR,0x40000020,0,16,16,1,16,16,ro,
DMA_DEBUG_STATUS,HREADY_DMAW,0x40000020,0,17,17,1,17,17,ro,
DMA_DEBUG_STATUS,DMA_BUSY,0x40000020,0,20,20,1,20,20,ro,
DMA_ARB_SEL_STATUS,CHN_ARB_SEL,0x40000024,0,5,0,6,5, 0,ro,
CRC_CFG,DATA_MODE,0x40000030,0,3,0,4,3, 0,rw,
CRC_CFG,CRC_GEN_SIZE,0x40000030,0,5,4,2,5, 4,rw,
CRC_CFG,CRC_INIT_MODE,0x40000030,0,9,8,2,9, 8,rw,
CRC_CFG,CRC_CH_NUM,0x40000030,0,20,16,5,20,16,rw,
CRC_CFG,CRC_HOLD,0x40000030,0,24,24,1,24,24,rw,
CRC_CFG,CRC_EN,0x40000030,0,28,28,1,28,28,rw,
CRC_CFG,CRC_CLK_GATE_EN,0x40000030,0,29,29,1,29,29,rw,
CRC_GEN,CRC_GEN,0x40000034,0,31,0,32,31, 0,rw,
CRC_OUT_XOR,CRC_OUT_XOR,0x40000038,0,31,0,32,31, 0,rw,
CRC_INIT,CRC_INIT,0x4000003c,0,31,0,32,31, 0,rw,
I_CRC,I_CRC,0x40000040,0,31,0,32,31, 0,ro,
AES_KEY_0_ADDR,AES_KEY_0_ADDR,0x40000044,0,31,0,32,31, 0,rw,
AES_KEY_1_ADDR,AES_KEY_1_ADDR,0x40000048,0,31,0,32,31, 0,rw,
AES_KEY_2_ADDR,AES_KEY_2_ADDR,0x4000004c,0,31,0,32,31, 0,rw,
AES_KEY_3_ADDR,AES_KEY_3_ADDR,0x40000050,0,31,0,32,31, 0,rw,
AES_KEY_4_ADDR,AES_KEY_4_ADDR,0x40000054,0,31,0,32,31, 0,rw,
AES_KEY_5_ADDR,AES_KEY_5_ADDR,0x40000058,0,31,0,32,31, 0,rw,
AES_KEY_6_ADDR,AES_KEY_6_ADDR,0x4000005c,0,31,0,32,31, 0,rw,
AES_KEY_7_ADDR,AES_KEY_7_ADDR,0x40000060,0,31,0,32,31, 0,rw,
AES_IV_0_ADDR,AES_IV_0_ADDR,0x40000064,0,31,0,32,31, 0,rw,
AES_IV_1_ADDR,AES_IV_1_ADDR,0x40000068,0,31,0,32,31, 0,rw,
AES_IV_2_ADDR,AES_IV_2_ADDR,0x4000006c,0,31,0,32,31, 0,rw,
AES_IV_3_ADDR,AES_IV_3_ADDR,0x40000070,0,31,0,32,31, 0,rw,
AES_PLAIN_LEN_H_ADDR,AES_PLAIN_LEN_H_ADDR,0x40000074,0,31,0,32,31, 0,rw,
AES_PLAIN_LEN_L_ADDR,AES_PLAIN_LEN_L_ADDR,0x40000078,0,31,0,32,31, 0,rw,
AES_A_LEN_H_ADDR,AES_A_LEN_H_ADDR,0x4000007c,0,31,0,32,31, 0,rw,
AES_A_LEN_L_ADDR,AES_A_LEN_L_ADDR,0x40000080,0,31,0,32,31, 0,rw,
CE_CTRL_ADDR,rsa_en,0x40000084,0,0,0,1,0,0,rw,
CE_CTRL_ADDR,ecc_en,0x40000084,0,1,1,1,1,1,rw,
CE_CTRL_ADDR,rsa_mode,0x40000084,0,2,2,1,2,2,rw,
CE_CTRL_ADDR,ecc_mode,0x40000084,0,5,3,3,5, 3,rw,
CE_CTRL_ADDR,kpEccAEqP3En,0x40000084,0,6,6,1,6,6,rw,
CE_CTRL_ADDR,macKeyIndex,0x40000084,0,12,7,6,12, 7,rw,
CE_CTRL_ADDR,aes_en,0x40000084,0,13,13,1,13,13,rw,
CE_CTRL_ADDR,aes_enc_dec_sel,0x40000084,0,14,14,1,14,14,rw,
CE_CTRL_ADDR,aes_mode,0x40000084,0,17,15,3,17,15,rw,
CE_CTRL_ADDR,key192,0x40000084,0,18,18,1,18,18,rw,
CE_CTRL_ADDR,key256,0x40000084,0,19,19,1,19,19,rw,
CE_CTRL_ADDR,hash_en,0x40000084,0,20,20,1,20,20,rw,
CE_CTRL_ADDR,ce_chn_sel,0x40000084,0,26,21,6,26,21,rw,
CE_CTRL_ADDR,dma_clr,0x40000084,0,27,27,1,27,27,rw,
CE_CTRL_ADDR,hash_endian_sel,0x40000084,0,28,28,1,28,28,rw,
CE_CTRL_ADDR,aes_endian_sel,0x40000084,0,29,29,1,29,29,rw,
CE_CTRL_ADDR,hash_done,0x40000084,0,30,30,1,30,30,ro,
CE_CTRL_ADDR,aes_done,0x40000084,0,31,31,1,31,31,ro,
PKA_REG0_ADDR,PKA_REG0_ADDR,0x40000088,0,31,0,32,31, 0,rw,
CE_CLOCK_GATE_CTRL,PKA_CLOCK_GATE_EN,0x4000008c,0,0,0,1,0,0,rw,
CE_CLOCK_GATE_CTRL,AES_CLOCK_GATE_EN,0x4000008c,0,1,1,1,1,1,rw,
CE_CLOCK_GATE_CTRL,HASH_CLOCK_GATE_EN,0x4000008c,0,2,2,1,2,2,rw,
CE_CLOCK_GATE_CTRL,reserved0,0x4000008c,0,3,3,1,3,3,rw,
TRANS_CTRL0_ADDR,fft_len,0x40000090,0,2,0,3,2, 0,rw,
TRANS_CTRL0_ADDR,fft_scale,0x40000090,0,5,3,3,5, 3,rw,
TRANS_CTRL0_ADDR,fft_dir,0x40000090,0,6,6,1,6,6,rw,
TRANS_CTRL0_ADDR,fft_en,0x40000090,0,7,7,1,7,7,rw,
TRANS_CTRL0_ADDR,trans_chn_sel,0x40000090,0,13,8,6,13, 8,rw,
TRANS_CTRL0_ADDR,fft_in_format_sel,0x40000090,0,14,14,1,14,14,rw,
TRANS_CTRL0_ADDR,fft_out_format_sel,0x40000090,0,15,15,1,15,15,rw,
TRANS_CTRL0_ADDR,trans_done,0x40000090,0,31,31,1,31,31,ro,
TRANS_CTRL1_ADDR,fltr_en,0x40000094,0,0,0,1,0,0,rw,
TRANS_CTRL1_ADDR,fltr_cofshw_upd,0x40000094,0,1,1,1,1,1,rw,
TRANS_CTRL1_ADDR,sbc_mode_en,0x40000094,0,2,2,1,2,2,rw,
TRANS_CTRL1_ADDR,fltr_cofcos_upd,0x40000094,0,3,3,1,3,3,rw,
TRANS_CTRL1_ADDR,fltr_cof_len,0x40000094,0,4,4,1,4,4,rw,
TRANS_CTRL1_ADDR,fltr_len,0x40000094,0,18,5,14,18, 5,rw,
TRANS_CTRL1_ADDR,fltr_order,0x40000094,0,23,19,5,23,19,rw,
TRANS_CTRL1_ADDR,fltr_cof_init_sel,0x40000094,0,24,24,1,24,24,rw,
TRANS_CLOCK_GATE_CTRL,fft_clk_gate_en,0x40000098,0,0,0,1,0,0,rw,
TRANS_CLOCK_GATE_CTRL,flt_clk_gate_en,0x40000098,0,1,1,1,1,1,rw,
TRANS_CLOCK_GATE_CTRL,reserved0,0x40000098,0,2,2,1,2,2,rw,
DMA_MON_SEL,dma_mon_sel,0x4000009c,0,31,0,32,31, 0,rw,
dma_reserved0,dma_reserved0,0x400000a0,0,31,0,32,31, 0,rw,
dma_reserved1,dma_reserved1,0x400000a4,0,31,0,32,31, 0,rw,
dma_reserved2,dma_reserved2,0x400000a8,0,31,0,32,31, 0,rw,
CHKSUM_CTRL_ADDR,chksum_len,0x400000b8,0,15,0,16,15, 0,rw,
CHKSUM_CTRL_ADDR,chksum_en,0x400000b8,0,16,16,1,16,16,rw,
CHKSUM_CTRL_ADDR,chksum_chn_sel,0x400000b8,0,22,17,6,22,17,rw,
CHKSUM_CTRL_ADDR,chksum_endian_sel,0x400000b8,0,23,23,1,23,23,rw,
CHKSUM_CTRL_ADDR,chksum_dest_bypass,0x400000b8,0,24,24,1,24,24,rw,
CHKSUM_CTRL_ADDR,chksum_clk_gate_en,0x400000b8,0,25,25,1,25,25,rw,
CHKSUM_RES_ADDR,chksum_res,0x400000bc,0,15,0,16,15, 0,ro,
CHKSUM_RES_ADDR,chksum_done,0x400000bc,0,31,31,1,31,31,ro,
HASH_LEN_BIT_ADDR,hash_len_bit,0x400000c0,0,31,0,32,31, 0,rw,
CE_CTRL_2_ADDR,hash_hw_pad_en,0x400000c4,0,0,0,1,0,0,rw,
CE_CTRL_2_ADDR,hash_mode_sel,0x400000c4,0,2,1,2,2, 1,rw,
REQ_CID,REQ_CID,0x40001c80,0,5,0,6,5, 0,rw,
CHN_1_DMA_ADDR_RD,CHN_1_DMA_ADDR_RD,0x40001d24,0,31,0,32,31, 0,ro,
CHN_1_DMA_ADDR_WR,CHN_1_DMA_ADDR_WR,0x40001d28,0,31,0,32,31, 0,ro,
CHN_2_DMA_ADDR_RD,CHN_2_DMA_ADDR_RD,0x40001d2c,0,31,0,32,31, 0,ro,
CHN_2_DMA_ADDR_WR,CHN_2_DMA_ADDR_WR,0x40001d30,0,31,0,32,31, 0,ro,
CHN_3_DMA_ADDR_RD,CHN_3_DMA_ADDR_RD,0x40001d34,0,31,0,32,31, 0,ro,
CHN_3_DMA_ADDR_WR,CHN_3_DMA_ADDR_WR,0x40001d38,0,31,0,32,31, 0,ro,
CHN_4_DMA_ADDR_RD,CHN_4_DMA_ADDR_RD,0x40001d3c,0,31,0,32,31, 0,ro,
CHN_4_DMA_ADDR_WR,CHN_4_DMA_ADDR_WR,0x40001d40,0,31,0,32,31, 0,ro,
CHN_5_DMA_ADDR_RD,CHN_5_DMA_ADDR_RD,0x40001d44,0,31,0,32,31, 0,ro,
CHN_5_DMA_ADDR_WR,CHN_5_DMA_ADDR_WR,0x40001d48,0,31,0,32,31, 0,ro,
CHN_6_DMA_ADDR_RD,CHN_6_DMA_ADDR_RD,0x40001d4c,0,31,0,32,31, 0,ro,
CHN_6_DMA_ADDR_WR,CHN_6_DMA_ADDR_WR,0x40001d50,0,31,0,32,31, 0,ro,
CHN_7_DMA_ADDR_RD,CHN_7_DMA_ADDR_RD,0x40001d54,0,31,0,32,31, 0,ro,
CHN_7_DMA_ADDR_WR,CHN_7_DMA_ADDR_WR,0x40001d58,0,31,0,32,31, 0,ro,
CHN_8_DMA_ADDR_RD,CHN_8_DMA_ADDR_RD,0x40001d5c,0,31,0,32,31, 0,ro,
CHN_8_DMA_ADDR_WR,CHN_8_DMA_ADDR_WR,0x40001d60,0,31,0,32,31, 0,ro,
CHN_9_DMA_ADDR_RD,CHN_9_DMA_ADDR_RD,0x40001d64,0,31,0,32,31, 0,ro,
CHN_9_DMA_ADDR_WR,CHN_9_DMA_ADDR_WR,0x40001d68,0,31,0,32,31, 0,ro,
CHN_10_DMA_ADDR_RD,CHN_10_DMA_ADDR_RD,0x40001d6c,0,31,0,32,31, 0,ro,
CHN_10_DMA_ADDR_WR,CHN_10_DMA_ADDR_WR,0x40001d70,0,31,0,32,31, 0,ro,
CHN_11_DMA_ADDR_RD,CHN_11_DMA_ADDR_RD,0x40001d74,0,31,0,32,31, 0,ro,
CHN_11_DMA_ADDR_WR,CHN_11_DMA_ADDR_WR,0x40001d78,0,31,0,32,31, 0,ro,
CHN_12_DMA_ADDR_RD,CHN_12_DMA_ADDR_RD,0x40001d7c,0,31,0,32,31, 0,ro,
CHN_12_DMA_ADDR_WR,CHN_12_DMA_ADDR_WR,0x40001d80,0,31,0,32,31, 0,ro,
CHN_13_DMA_ADDR_RD,CHN_13_DMA_ADDR_RD,0x40001d84,0,31,0,32,31, 0,ro,
CHN_13_DMA_ADDR_WR,CHN_13_DMA_ADDR_WR,0x40001d88,0,31,0,32,31, 0,ro,
CHN_14_DMA_ADDR_RD,CHN_14_DMA_ADDR_RD,0x40001d8c,0,31,0,32,31, 0,ro,
CHN_14_DMA_ADDR_WR,CHN_14_DMA_ADDR_WR,0x40001d90,0,31,0,32,31, 0,ro,
CHN_LLI_NODE_COUNTER,LLI_NODE_COUNTER,0x40001e24,0,15,0,16,15, 0,rw,
addr_in_0,addr_in_reserved_0,0x40011000,0,31,20,12,31,20,r,
addr_in_0,addr_in,0x40011000,0,19,0,20,19, 0,rw,
addr_in_1,addr_in_reserved_0,0x40011004,0,31,20,12,31,20,r,
addr_in_1,addr_in,0x40011004,0,19,0,20,19, 0,rw,
addr_in_2,addr_in_reserved_0,0x40011008,0,31,20,12,31,20,r,
addr_in_2,addr_in,0x40011008,0,19,0,20,19, 0,rw,
addr_in_3,addr_in_reserved_0,0x4001100c,0,31,20,12,31,20,r,
addr_in_3,addr_in,0x4001100c,0,19,0,20,19, 0,rw,
addr_in_4,addr_in_reserved_0,0x40011010,0,31,20,12,31,20,r,
addr_in_4,addr_in,0x40011010,0,19,0,20,19, 0,rw,
addr_in_5,addr_in_reserved_0,0x40011014,0,31,20,12,31,20,r,
addr_in_5,addr_in,0x40011014,0,19,0,20,19, 0,rw,
addr_in_6,addr_in_reserved_0,0x40011018,0,31,20,12,31,20,r,
addr_in_6,addr_in,0x40011018,0,19,0,20,19, 0,rw,
addr_in_7,addr_in_reserved_0,0x4001101c,0,31,20,12,31,20,r,
addr_in_7,addr_in,0x4001101c,0,19,0,20,19, 0,rw,
en,en_reserved_0,0x40011080,0,31,8,24,31, 8,r,
en,en,0x40011080,0,7,0,8,7, 0,rw,
trap_out_base,base_out,0x40011084,0,31,7,25,31, 7,rw,
trap_out_base,base_out_reserved,0x40011084,0,6,0,7,6, 0,r,
txrx_fifo_divl,txrx_data_divl,0x40014000,0,7,0,8,7, 0,RW,
int_en_divh,rx_int_en_divh_0,0x40014004,0,0,0,1,0,0,RW,
int_en_divh,tx_int_en_divh_1,0x40014004,0,1,1,1,1,1,RW,
int_en_divh,lstatus_int_en_divh_2,0x40014004,0,2,2,1,2,2,RW,
int_en_divh,mstatus_int_en_divh_3,0x40014004,0,3,3,1,3,3,RW,
int_en_divh,divh_4,0x40014004,0,4,4,1,4,4,RW,
int_en_divh,timeout_int_en_divh_5,0x40014004,0,5,5,1,5,5,RW,
int_en_divh,divh_6,0x40014004,0,6,6,1,6,6,RW,
int_en_divh,ptime_divh_7,0x40014004,0,7,7,1,7,7,RW,
int_id_fifo_ctrl,int_id_0_fifo_en,0x40014008,0,0,0,1,0,0,RW,
int_id_fifo_ctrl,int_id_1_rx_reset,0x40014008,0,1,1,1,1,1,RW,
int_id_fifo_ctrl,int_id_2_tx_reset,0x40014008,0,2,2,1,2,2,RW,
int_id_fifo_ctrl,int_id_3_dma_mode,0x40014008,0,3,3,1,3,3,RW,
int_id_fifo_ctrl,fifo_enabled,0x40014008,0,7,6,2,7, 6,RO,
line_ctrl,data_length_sel,0x4001400c,0,1,0,2,1, 0,RW,
line_ctrl,stop,0x4001400c,0,2,2,1,2,2,RW,
line_ctrl,parity_en,0x4001400c,0,3,3,1,3,3,RW,
line_ctrl,even_parity_sel,0x4001400c,0,4,4,1,4,4,RW,
line_ctrl,break_irq,0x4001400c,0,6,6,1,6,6,RW,
line_ctrl,div_latch_acc,0x4001400c,0,7,7,1,7,7,RW,
line_ctrl,div_mode,0x4001400c,0,8,8,1,8,8,RW,
line_ctrl,break_en,0x4001400c,0,9,9,1,9,9,RW,
modem_ctrl,dtr,0x40014010,0,0,0,1,0,0,RW,
modem_ctrl,rts,0x40014010,0,1,1,1,1,1,RW,
modem_ctrl,out1,0x40014010,0,2,2,1,2,2,RW,
modem_ctrl,out2,0x40014010,0,3,3,1,3,3,RW,
modem_ctrl,loopback,0x40014010,0,4,4,1,4,4,RW,
modem_ctrl,auto_flow_ctrl_enable,0x40014010,0,5,5,1,5,5,RW,
modem_ctrl,serial_infrared_radiation_en,0x40014010,0,6,6,1,6,6,RW,
modem_ctrl,auto_det,0x40014010,0,7,7,1,7,7,RW,
modem_ctrl,clk_p,0x40014010,0,8,8,1,8,8,RW,
line_status,rx_data_ready,0x40014014,0,0,0,1,0,0,RO,
line_status,rx_overflow,0x40014014,0,1,1,1,1,1,RO,
line_status,tx_fifo_empty,0x40014014,0,5,5,1,5,5,RO,
line_status,tx_empty,0x40014014,0,6,6,1,6,6,RO,
line_status,rx_fifo_error,0x40014014,0,7,7,1,7,7,RO,
line_status,trigger_ready,0x40014014,0,8,8,1,8,8,RO,
modem_status,delayed_cts,0x40014018,0,0,0,1,0,0,RO,
modem_status,cts,0x40014018,0,4,4,1,4,4,RO,
scratchpad,scratchpad,0x4001401c,0,6,0,7,6, 0,RW,
fifo_status,tx_count,0x40014020,0,7,0,8,7, 0,RO,
fifo_status,rx_count,0x40014020,0,16,9,8,16, 9,RO,
fifo_status,tx_fifo_empty,0x40014020,0,18,18,1,18,18,RO,
fifo_status,tx_fifo_full,0x40014020,0,19,19,1,19,19,RO,
fifo_status,rx_fifo_empty,0x40014020,0,20,20,1,20,20,RO,
fifo_status,rx_fifo_full,0x40014020,0,21,21,1,21,21,RO,
fifo_trigger,rx_trigger_th,0x40014024,0,7,0,8,7, 0,RW,
fifo_trigger,tx_trigger_th,0x40014024,0,16,9,8,16, 9,RW,
fifo_trigger,rx_tout_trig_en,0x40014024,0,18,18,1,18,18,RW,
divisor_latch2,divisor_adjust_coef,0x40014028,0,7,0,8,7, 0,RW,
counter_real,counter_real,0x4001403c,0,19,0,20,19, 0,RO,
div_real_slow,div_real_slow,0x40014040,0,31,0,32,31, 0,RW,
div_real_fast,div_real_fast,0x40014044,0,31,0,32,31, 0,RW,
tports_sel,tports_sel,0x40014048,0,7,0,8,7, 0,RW,
app2emb_trigger,app2emb_trigger,0x40012000,0,31,0,32,31, 0,rw,
emb2app_rawstatus,emb2app_rawstatus,0x40012004,0,31,0,32,31, 0,r,
emb2app_ack,emb2app_ack,0x40012008,0,31,0,32,31, 0,w,
emb2app_unmaskset,emb2app_unmaskset,0x4001200c,0,31,0,32,31, 0,rw,
emb2app_unmaskclear,emb2app_unmaskclear,0x40012010,0,31,0,32,31, 0,rw,
emb2app_linesel_low,emb2app_linesel_low,0x40012014,0,31,0,32,31, 0,rw,
emb2app_linesel_high,emb2app_linesel_high,0x40012018,0,31,0,32,31, 0,rw,
emb2app_status,emb2app_status,0x4001201c,0,31,0,32,31, 0,r,
mutex0,mutex0,0x40012040,0,0,0,1,0,0,rw,
mutex1,mutex1,0x40012044,0,0,0,1,0,0,rw,
mutex2,mutex2,0x40012048,0,0,0,1,0,0,rw,
mutex3,mutex3,0x4001204c,0,0,0,1,0,0,rw,
mutex4,mutex4,0x40012050,0,0,0,1,0,0,rw,
mutex5,mutex5,0x40012054,0,0,0,1,0,0,rw,
mutex6,mutex6,0x40012058,0,0,0,1,0,0,rw,
mutex7,mutex7,0x4001205c,0,0,0,1,0,0,rw,
comreg0,comreg0,0x40012080,0,31,0,32,31, 0,rw,
comreg1,comreg1,0x40012084,0,31,0,32,31, 0,rw,
comreg2,comreg2,0x40012088,0,31,0,32,31, 0,rw,
comreg3,comreg3,0x4001208c,0,31,0,32,31, 0,rw,
comreg4,comreg4,0x40012090,0,31,0,32,31, 0,rw,
comreg5,comreg5,0x40012094,0,31,0,32,31, 0,rw,
comreg6,comreg6,0x40012098,0,31,0,32,31, 0,rw,
comreg7,comreg7,0x4001209c,0,31,0,32,31, 0,rw,
emb2app_trigger,emb2app_trigger,0x40012100,0,31,0,32,31, 0,rw,
app2emb_rawstatus,app2emb_rawstatus,0x40012104,0,31,0,32,31, 0,r,
app2emb_ack,app2emb_ack,0x40012108,0,31,0,32,31, 0,w,
app2emb_unmaskset,app2emb_unmaskset,0x4001210c,0,31,0,32,31, 0,rw,
app2emb_unmaskclear,app2emb_unmaskclear,0x40012110,0,31,0,32,31, 0,rw,
app2emb_linesel_low,app2emb_linesel_low,0x40012114,0,31,0,32,31, 0,rw,
app2emb_linesel_high,app2emb_linesel_high,0x40012118,0,31,0,32,31, 0,rw,
app2emb_status,app2emb_status,0x4001211c,0,31,0,32,31, 0,r,
g1_app2emb_trigger,g1_app2emb_trigger,0x40012200,0,31,0,32,31, 0,rw,
g1_emb2app_rawstatus,g1_emb2app_rawstatus,0x40012204,0,31,0,32,31, 0,r,
g1_emb2app_ack,g1_emb2app_ack,0x40012208,0,31,0,32,31, 0,w,
g1_emb2app_unmaskset,g1_emb2app_unmaskset,0x4001220c,0,31,0,32,31, 0,rw,
g1_emb2app_unmaskclear,g1_emb2app_unmaskclear,0x40012210,0,31,0,32,31, 0,rw,
g1_emb2app_linesel_low,g1_emb2app_linesel_low,0x40012214,0,31,0,32,31, 0,rw,
g1_emb2app_linesel_high,g1_emb2app_linesel_high,0x40012218,0,31,0,32,31, 0,rw,
g1_emb2app_status,g1_emb2app_status,0x4001221c,0,31,0,32,31, 0,r,
g1_mutex0,g1_mutex0,0x40012240,0,0,0,1,0,0,rw,
g1_mutex1,g1_mutex1,0x40012244,0,0,0,1,0,0,rw,
g1_mutex2,g1_mutex2,0x40012248,0,0,0,1,0,0,rw,
g1_mutex3,g1_mutex3,0x4001224c,0,0,0,1,0,0,rw,
g1_mutex4,g1_mutex4,0x40012250,0,0,0,1,0,0,rw,
g1_mutex5,g1_mutex5,0x40012254,0,0,0,1,0,0,rw,
g1_mutex6,g1_mutex6,0x40012258,0,0,0,1,0,0,rw,
g1_mutex7,g1_mutex7,0x4001225c,0,0,0,1,0,0,rw,
g1_comreg0,g1_comreg0,0x40012280,0,31,0,32,31, 0,rw,
g1_comreg1,g1_comreg1,0x40012284,0,31,0,32,31, 0,rw,
g1_comreg2,g1_comreg2,0x40012288,0,31,0,32,31, 0,rw,
g1_comreg3,g1_comreg3,0x4001228c,0,31,0,32,31, 0,rw,
g1_comreg4,g1_comreg4,0x40012290,0,31,0,32,31, 0,rw,
g1_comreg5,g1_comreg5,0x40012294,0,31,0,32,31, 0,rw,
g1_comreg6,g1_comreg6,0x40012298,0,31,0,32,31, 0,rw,
g1_comreg7,g1_comreg7,0x4001229c,0,31,0,32,31, 0,rw,
g1_emb2app_trigger,g1_emb2app_trigger,0x40012300,0,31,0,32,31, 0,rw,
g1_app2emb_rawstatus,g1_app2emb_rawstatus,0x40012304,0,31,0,32,31, 0,r,
g1_app2emb_ack,g1_app2emb_ack,0x40012308,0,31,0,32,31, 0,w,
g1_app2emb_unmaskset,g1_app2emb_unmaskset,0x4001230c,0,31,0,32,31, 0,rw,
g1_app2emb_unmaskclear,g1_app2emb_unmaskclear,0x40012310,0,31,0,32,31, 0,rw,
g1_app2emb_linesel_low,g1_app2emb_linesel_low,0x40012314,0,31,0,32,31, 0,rw,
g1_app2emb_linesel_high,g1_app2emb_linesel_high,0x40012318,0,31,0,32,31, 0,rw,
g1_app2emb_status,g1_app2emb_status,0x4001231c,0,31,0,32,31, 0,r,
GOTGCTL,GOTGCTL_reserved_1,0x40200000,0,31,22,10,31,22,rc,
GOTGCTL,CurMod,0x40200000,0,21,21,1,21,21,r,
GOTGCTL,OTGVer,0x40200000,0,20,20,1,20,20,rw,
GOTGCTL,BSesVld,0x40200000,0,19,19,1,19,19,r,
GOTGCTL,ASesVld,0x40200000,0,18,18,1,18,18,rw,
GOTGCTL,DbncTime,0x40200000,0,17,17,1,17,17,r,
GOTGCTL,ConIDSts,0x40200000,1,16,16,1,16,16,r,
GOTGCTL,DbnceFltrBypass,0x40200000,0,15,15,1,15,15,rw,
GOTGCTL,GOTGCTL_reserved_0,0x40200000,0,14,13,2,14,13,rc,
GOTGCTL,EHEn,0x40200000,0,12,12,1,12,12,rw,
GOTGCTL,DevHNPEn,0x40200000,0,11,11,1,11,11,rw,
GOTGCTL,HstSetHNPEn,0x40200000,0,10,10,1,10,10,rw,
GOTGCTL,HNPReq,0x40200000,0,9,9,1,9,9,rw,
GOTGCTL,HstNegScs,0x40200000,0,8,8,1,8,8,r,
GOTGCTL,BvalidOvVal,0x40200000,0,7,7,1,7,7,rw,
GOTGCTL,BvalidOvEn,0x40200000,0,6,6,1,6,6,rw,
GOTGCTL,AvalidOvVal,0x40200000,0,5,5,1,5,5,rw,
GOTGCTL,AvalidOvEn,0x40200000,0,4,4,1,4,4,rw,
GOTGCTL,VbvalidOvVal,0x40200000,0,3,3,1,3,3,rw,
GOTGCTL,VbvalidOvEn,0x40200000,0,2,2,1,2,2,rw,
GOTGCTL,SesReq,0x40200000,0,1,1,1,1,1,rw,
GOTGCTL,SesReqScs,0x40200000,0,0,0,1,0,0,r,
GOTGINT,GOTGINT_reserved_3,0x40200004,0,31,20,12,31,20,rc,
GOTGINT,DbnceDone,0x40200004,0,19,19,1,19,19,rc,
GOTGINT,ADevTOUTChg,0x40200004,0,18,18,1,18,18,rc,
GOTGINT,HstNegDet,0x40200004,0,17,17,1,17,17,rc,
GOTGINT,GOTGINT_reserved_2,0x40200004,0,16,10,7,16,10,rc,
GOTGINT,HstNegSucStsChng,0x40200004,0,9,9,1,9,9,rc,
GOTGINT,SesReqSucStsChng,0x40200004,0,8,8,1,8,8,rc,
GOTGINT,GOTGINT_reserved_1,0x40200004,0,7,3,5,7, 3,rc,
GOTGINT,SesEndDet,0x40200004,0,2,2,1,2,2,rc,
GOTGINT,GOTGINT_reserved_0,0x40200004,0,1,0,2,1, 0,rc,
GAHBCFG,GAHBCFG_reserved_2,0x40200008,0,31,25,7,31,25,rc,
GAHBCFG,InvDescEndianess,0x40200008,0,24,24,1,24,24,rw,
GAHBCFG,AHBSingle,0x40200008,0,23,23,1,23,23,rw,
GAHBCFG,NotiAllDmaWrit,0x40200008,0,22,22,1,22,22,rw,
GAHBCFG,RemMemSupp,0x40200008,0,21,21,1,21,21,rw,
GAHBCFG,GAHBCFG_reserved_1,0x40200008,0,20,9,12,20, 9,rc,
GAHBCFG,PTxFEmpLvl,0x40200008,0,8,8,1,8,8,rw,
GAHBCFG,NPTxFEmpLvl,0x40200008,0,7,7,1,7,7,rw,
GAHBCFG,GAHBCFG_reserved_0,0x40200008,0,6,6,1,6,6,rc,
GAHBCFG,DMAEn,0x40200008,0,5,5,1,5,5,rw,
GAHBCFG,HBstLen,0x40200008,0,4,1,4,4, 1,rw,
GAHBCFG,GlblIntrMsk,0x40200008,0,0,0,1,0,0,rw,
GUSBCFG,CorruptTxPkt,0x4020000c,0,31,31,1,31,31,rw,
GUSBCFG,ForceDevMode,0x4020000c,0,30,30,1,30,30,rw,
GUSBCFG,ForceHstMode,0x4020000c,0,29,29,1,29,29,rw,
GUSBCFG,TxEndDelay,0x4020000c,0,28,28,1,28,28,rw,
GUSBCFG,GUSBCFG_reserved_4,0x4020000c,0,27,27,1,27,27,rc,
GUSBCFG,IC_USBCap,0x4020000c,0,26,26,1,26,26,r,
GUSBCFG,GUSBCFG_reserved_3,0x4020000c,0,25,23,3,25,23,rc,
GUSBCFG,TermSelDLPulse,0x4020000c,0,22,22,1,22,22,rw,
